budget,seed_id,seed,pair_id,expected_verdict,safety_category,mutation_operator,verdict,runtime_ms,counterexample
2048,3,26372131,listingmarket_unsafe_behavior_01_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.3772,"{""active"": true, ""amount"": 2692, ""balance"": 833222, ""call_ok"": true, ""limit"": 63369, ""owner_zero"": true, ""sender_owner"": false, ""total"": 67626}"
2048,3,26372132,listingmarket_unsafe_behavior_02_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.4884,"{""active"": true, ""amount"": 7442, ""balance"": 846160, ""call_ok"": true, ""limit"": 44428, ""owner_zero"": false, ""sender_owner"": true, ""total"": 62825}"
2048,3,26372133,listingmarket_unsafe_behavior_03_omit_event,Unsafe,behavior,omit_event,Unsafe,0.4719,"{""active"": true, ""amount"": 50269, ""balance"": 606087, ""call_ok"": true, ""limit"": 56361, ""owner_zero"": true, ""sender_owner"": true, ""total"": 583214}"
2048,3,26372134,rewardpool_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
2048,3,26372135,rewardpool_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
2048,3,26372136,rewardpool_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
2048,3,26372137,rewardpool_unsafe_behavior_01_remove_require,Unsafe,behavior,remove_require,Unsafe,0.5812,"{""active"": false, ""amount"": 3961, ""balance"": 313250, ""call_ok"": false, ""limit"": 40055, ""owner_zero"": true, ""sender_owner"": false, ""total"": 323243}"
2048,3,26372138,rewardpool_unsafe_behavior_02_change_revert_condition,Unsafe,behavior,change_revert_condition,Unsafe,0.4764,"{""active"": true, ""amount"": 16079, ""balance"": 485205, ""call_ok"": true, ""limit"": 42397, ""owner_zero"": true, ""sender_owner"": false, ""total"": 373730}"
2048,3,26372139,rewardpool_unsafe_behavior_03_remove_access_modifier,Unsafe,behavior,remove_access_modifier,Unsafe,0.4884,"{""active"": false, ""amount"": 54444, ""balance"": 258118, ""call_ok"": true, ""limit"": 7289, ""owner_zero"": true, ""sender_owner"": false, ""total"": 246250}"
2048,3,26372140,incentivevault_safe_01_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,17.8571,
2048,3,26372141,incentivevault_safe_02_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,18.165,
2048,3,26372142,incentivevault_safe_03_consume_storage_gap,Safe,safe,consume_storage_gap,Safe,0.0,
2048,3,26372143,incentivevault_unsafe_behavior_01_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.4386,"{""active"": false, ""amount"": 56700, ""balance"": 889282, ""call_ok"": true, ""limit"": 35660, ""owner_zero"": true, ""sender_owner"": true, ""total"": 714063}"
2048,3,26372144,incentivevault_unsafe_behavior_02_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.4437,"{""active"": false, ""amount"": 33932, ""balance"": 638014, ""call_ok"": true, ""limit"": 18478, ""owner_zero"": true, ""sender_owner"": true, ""total"": 66280}"
2048,3,26372145,incentivevault_unsafe_behavior_03_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.4982,"{""active"": true, ""amount"": 8447, ""balance"": 94502, ""call_ok"": true, ""limit"": 44455, ""owner_zero"": false, ""sender_owner"": false, ""total"": 141697}"
2048,4,26472026,tokenledger_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
2048,4,26472027,tokenledger_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
2048,4,26472028,tokenledger_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
2048,4,26472029,tokenledger_unsafe_behavior_01_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.4813,"{""active"": true, ""amount"": 2859, ""balance"": 83736, ""call_ok"": false, ""limit"": 31458, ""owner_zero"": true, ""sender_owner"": true, ""total"": 260607}"
2048,4,26472030,tokenledger_unsafe_behavior_02_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,15.1776,
2048,4,26472031,tokenledger_unsafe_behavior_03_omit_state_update,Unsafe,behavior,omit_state_update,Unsafe,0.3641,"{""active"": true, ""amount"": 5420, ""balance"": 456741, ""call_ok"": false, ""limit"": 22182, ""owner_zero"": true, ""sender_owner"": true, ""total"": 217423}"
2048,4,26472032,tokenrewards_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
2048,4,26472033,tokenrewards_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,16.2578,
2048,4,26472034,tokenrewards_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,16.7609,
2048,4,26472035,tokenrewards_unsafe_behavior_01_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.6318,"{""active"": true, ""amount"": 284, ""balance"": 784349, ""call_ok"": false, ""limit"": 48587, ""owner_zero"": false, ""sender_owner"": false, ""total"": 832502}"
2048,4,26472036,tokenrewards_unsafe_behavior_02_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.4557,"{""active"": true, ""amount"": 49046, ""balance"": 739438, ""call_ok"": true, ""limit"": 61362, ""owner_zero"": false, ""sender_owner"": false, ""total"": 1006827}"
2048,4,26472037,tokenrewards_unsafe_behavior_03_omit_event,Unsafe,behavior,omit_event,Unsafe,0.3351,"{""active"": true, ""amount"": 4323, ""balance"": 176663, ""call_ok"": false, ""limit"": 50309, ""owner_zero"": true, ""sender_owner"": true, ""total"": 664517}"
2048,4,26472038,vaultguard_safe_01_extract_internal_function,Safe,safe,extract_internal_function,Safe,18.4358,
2048,4,26472039,vaultguard_safe_02_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,18.3334,
2048,4,26472040,vaultguard_safe_03_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,17.0396,
2048,4,26472041,vaultguard_unsafe_behavior_01_remove_require,Unsafe,behavior,remove_require,Unsafe,0.62,"{""active"": false, ""amount"": 22645, ""balance"": 1029388, ""call_ok"": true, ""limit"": 54851, ""owner_zero"": false, ""sender_owner"": false, ""total"": 126986}"
2048,4,26472042,vaultguard_unsafe_behavior_02_change_revert_condition,Unsafe,behavior,change_revert_condition,Unsafe,0.5216,"{""active"": true, ""amount"": 44107, ""balance"": 234193, ""call_ok"": false, ""limit"": 51259, ""owner_zero"": true, ""sender_owner"": true, ""total"": 486894}"
2048,4,26472043,vaultguard_unsafe_behavior_03_remove_access_modifier,Unsafe,behavior,remove_access_modifier,Unsafe,0.4746,"{""active"": false, ""amount"": 22312, ""balance"": 510294, ""call_ok"": true, ""limit"": 6244, ""owner_zero"": false, ""sender_owner"": false, ""total"": 517375}"
2048,4,26472044,yieldvault_safe_01_consume_storage_gap,Safe,safe,consume_storage_gap,Safe,0.0,
2048,4,26472045,yieldvault_safe_02_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
2048,4,26472046,yieldvault_safe_03_add_function,Safe,safe,add_function,Safe,0.0,
2048,4,26472047,yieldvault_unsafe_behavior_01_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.5466,"{""active"": false, ""amount"": 27285, ""balance"": 773468, ""call_ok"": true, ""limit"": 17161, ""owner_zero"": false, ""sender_owner"": true, ""total"": 160864}"
2048,4,26472048,yieldvault_unsafe_behavior_02_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.5527,"{""active"": true, ""amount"": 61724, ""balance"": 548068, ""call_ok"": true, ""limit"": 5835, ""owner_zero"": false, ""sender_owner"": true, ""total"": 213084}"
2048,4,26472049,yieldvault_unsafe_behavior_03_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.4789,"{""active"": true, ""amount"": 34582, ""balance"": 865298, ""call_ok"": true, ""limit"": 48228, ""owner_zero"": true, ""sender_owner"": false, ""total"": 947986}"
2048,4,26472050,stakepool_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
2048,4,26472051,stakepool_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,18.0805,
2048,4,26472052,stakepool_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,17.0059,
2048,4,26472053,stakepool_unsafe_behavior_01_conditional_state_update,Unsafe,behavior,conditional_state_update,Unknown,0.4693,
2048,4,26472054,stakepool_unsafe_behavior_02_conditional_event,Unsafe,behavior,conditional_event,Unknown,0.4611,
2048,4,26472055,stakepool_unsafe_behavior_03_revert_data_change,Unsafe,behavior,revert_data_change,Safe,18.6193,
2048,4,26472056,delegatedstake_safe_01_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,18.1453,
2048,4,26472057,delegatedstake_safe_02_extract_internal_function,Safe,safe,extract_internal_function,Safe,17.7747,
2048,4,26472058,delegatedstake_safe_03_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,17.8434,
2048,4,26472059,delegatedstake_unsafe_behavior_01_unsupported_hash_return,Unsafe,behavior,unsupported_hash_return,Unknown,0.4817,
2048,4,26472060,delegatedstake_unsafe_behavior_02_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.45,"{""active"": true, ""amount"": 2506, ""balance"": 418696, ""call_ok"": false, ""limit"": 26442, ""owner_zero"": true, ""sender_owner"": true, ""total"": 18396}"
2048,4,26472061,delegatedstake_unsafe_behavior_03_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,16.3322,
2048,4,26472062,ballotbox_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
2048,4,26472063,ballotbox_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
2048,4,26472064,ballotbox_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
2048,4,26472065,ballotbox_unsafe_behavior_01_omit_state_update,Unsafe,behavior,omit_state_update,Unsafe,0.5881,"{""active"": true, ""amount"": 13265, ""balance"": 628376, ""call_ok"": false, ""limit"": 38143, ""owner_zero"": true, ""sender_owner"": false, ""total"": 951553}"
2048,4,26472066,ballotbox_unsafe_behavior_02_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.4892,"{""active"": true, ""amount"": 37715, ""balance"": 979656, ""call_ok"": false, ""limit"": 38345, ""owner_zero"": true, ""sender_owner"": true, ""total"": 553529}"
2048,4,26472067,ballotbox_unsafe_behavior_03_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.5076,"{""active"": true, ""amount"": 61548, ""balance"": 444252, ""call_ok"": true, ""limit"": 61891, ""owner_zero"": true, ""sender_owner"": true, ""total"": 416488}"
2048,4,26472068,governancevote_safe_01_add_function,Safe,safe,add_function,Safe,0.0,
2048,4,26472069,governancevote_safe_02_add_event,Safe,safe,add_event,Safe,0.0,
2048,4,26472070,governancevote_safe_03_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
2048,4,26472071,governancevote_unsafe_behavior_01_omit_event,Unsafe,behavior,omit_event,Unsafe,0.4835,"{""active"": true, ""amount"": 22721, ""balance"": 248096, ""call_ok"": true, ""limit"": 50469, ""owner_zero"": false, ""sender_owner"": true, ""total"": 749059}"
2048,4,26472072,governancevote_unsafe_behavior_02_remove_require,Unsafe,behavior,remove_require,Unsafe,0.5109,"{""active"": false, ""amount"": 8481, ""balance"": 562267, ""call_ok"": true, ""limit"": 44843, ""owner_zero"": false, ""sender_owner"": true, ""total"": 748544}"
2048,4,26472073,governancevote_unsafe_behavior_03_change_revert_condition,Unsafe,behavior,change_revert_condition,Unsafe,0.4119,"{""active"": true, ""amount"": 32361, ""balance"": 352680, ""call_ok"": false, ""limit"": 23467, ""owner_zero"": false, ""sender_owner"": true, ""total"": 552045}"
2048,4,26472074,assetregistry_safe_01_extract_internal_function,Safe,safe,extract_internal_function,Safe,18.3256,
2048,4,26472075,assetregistry_safe_02_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,16.249,
2048,4,26472076,assetregistry_safe_03_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,19.3676,
2048,4,26472077,assetregistry_unsafe_behavior_01_remove_access_modifier,Unsafe,behavior,remove_access_modifier,Unsafe,0.5907,"{""active"": false, ""amount"": 32947, ""balance"": 233917, ""call_ok"": true, ""limit"": 59451, ""owner_zero"": false, ""sender_owner"": false, ""total"": 239002}"
2048,4,26472078,assetregistry_unsafe_behavior_02_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.4768,"{""active"": false, ""amount"": 23450, ""balance"": 182080, ""call_ok"": true, ""limit"": 38003, ""owner_zero"": false, ""sender_owner"": true, ""total"": 858743}"
2048,4,26472079,assetregistry_unsafe_behavior_03_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.4058,"{""active"": true, ""amount"": 7040, ""balance"": 431904, ""call_ok"": true, ""limit"": 63362, ""owner_zero"": true, ""sender_owner"": true, ""total"": 433531}"
2048,4,26472080,claimregistry_safe_01_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,18.1047,
2048,4,26472081,claimregistry_safe_02_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,16.7778,
2048,4,26472082,claimregistry_safe_03_consume_storage_gap,Safe,safe,consume_storage_gap,Safe,0.0,
2048,4,26472083,claimregistry_unsafe_behavior_01_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.3667,"{""active"": true, ""amount"": 42821, ""balance"": 575356, ""call_ok"": false, ""limit"": 51297, ""owner_zero"": true, ""sender_owner"": false, ""total"": 490942}"
2048,4,26472084,claimregistry_unsafe_behavior_02_conditional_state_update,Unsafe,behavior,conditional_state_update,Unknown,0.4333,
2048,4,26472085,claimregistry_unsafe_behavior_03_conditional_event,Unsafe,behavior,conditional_event,Unknown,0.3914,
2048,4,26472086,rolemanager_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
2048,4,26472087,rolemanager_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,11.9041,
2048,4,26472088,rolemanager_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,12.0072,
2048,4,26472089,rolemanager_unsafe_behavior_01_revert_data_change,Unsafe,behavior,revert_data_change,Safe,15.4189,
2048,4,26472090,rolemanager_unsafe_behavior_02_unsupported_hash_return,Unsafe,behavior,unsupported_hash_return,Unknown,0.5341,
2048,4,26472091,rolemanager_unsafe_behavior_03_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.5338,"{""active"": true, ""amount"": 32838, ""balance"": 567577, ""call_ok"": false, ""limit"": 61929, ""owner_zero"": false, ""sender_owner"": false, ""total"": 63857}"
2048,4,26472092,permissionbook_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
2048,4,26472093,permissionbook_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,17.4381,
2048,4,26472094,permissionbook_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,17.7599,
2048,4,26472095,permissionbook_unsafe_behavior_01_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,17.9394,
2048,4,26472096,permissionbook_unsafe_behavior_02_omit_state_update,Unsafe,behavior,omit_state_update,Unsafe,0.4675,"{""active"": true, ""amount"": 46808, ""balance"": 433189, ""call_ok"": false, ""limit"": 53469, ""owner_zero"": false, ""sender_owner"": false, ""total"": 738258}"
2048,4,26472097,permissionbook_unsafe_behavior_03_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.4843,"{""active"": true, ""amount"": 35636, ""balance"": 993733, ""call_ok"": true, ""limit"": 48576, ""owner_zero"": false, ""sender_owner"": false, ""total"": 546632}"
2048,4,26472098,escrowdesk_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
2048,4,26472099,escrowdesk_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
2048,4,26472100,escrowdesk_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
2048,4,26472101,escrowdesk_unsafe_behavior_01_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.5198,"{""active"": true, ""amount"": 18899, ""balance"": 529897, ""call_ok"": false, ""limit"": 59064, ""owner_zero"": true, ""sender_owner"": false, ""total"": 406459}"
2048,4,26472102,escrowdesk_unsafe_behavior_02_omit_event,Unsafe,behavior,omit_event,Unsafe,0.4844,"{""active"": true, ""amount"": 6324, ""balance"": 188265, ""call_ok"": true, ""limit"": 12868, ""owner_zero"": true, ""sender_owner"": true, ""total"": 152294}"
2048,4,26472103,escrowdesk_unsafe_behavior_03_remove_require,Unsafe,behavior,remove_require,Unsafe,0.4822,"{""active"": false, ""amount"": 20612, ""balance"": 55606, ""call_ok"": true, ""limit"": 30073, ""owner_zero"": true, ""sender_owner"": false, ""total"": 664136}"
2048,4,26472104,milestoneescrow_safe_01_consume_storage_gap,Safe,safe,consume_storage_gap,Safe,0.0,
2048,4,26472105,milestoneescrow_safe_02_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
2048,4,26472106,milestoneescrow_safe_03_add_function,Safe,safe,add_function,Safe,0.0,
2048,4,26472107,milestoneescrow_unsafe_behavior_01_change_revert_condition,Unsafe,behavior,change_revert_condition,Unsafe,0.461,"{""active"": true, ""amount"": 32057, ""balance"": 516011, ""call_ok"": false, ""limit"": 61369, ""owner_zero"": true, ""sender_owner"": false, ""total"": 260017}"
2048,4,26472108,milestoneescrow_unsafe_behavior_02_remove_access_modifier,Unsafe,behavior,remove_access_modifier,Unsafe,0.4874,"{""active"": true, ""amount"": 6693, ""balance"": 254808, ""call_ok"": true, ""limit"": 659, ""owner_zero"": false, ""sender_owner"": false, ""total"": 743832}"
2048,4,26472109,milestoneescrow_unsafe_behavior_03_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.4793,"{""active"": true, ""amount"": 28183, ""balance"": 120433, ""call_ok"": true, ""limit"": 25690, ""owner_zero"": false, ""sender_owner"": true, ""total"": 846492}"
2048,4,26472110,crowdfund_safe_01_extract_internal_function,Safe,safe,extract_internal_function,Safe,18.1285,
2048,4,26472111,crowdfund_safe_02_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,17.2173,
2048,4,26472112,crowdfund_safe_03_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,17.8194,
2048,4,26472113,crowdfund_unsafe_behavior_01_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.5246,"{""active"": false, ""amount"": 33768, ""balance"": 105795, ""call_ok"": true, ""limit"": 14374, ""owner_zero"": true, ""sender_owner"": true, ""total"": 174114}"
2048,4,26472114,crowdfund_unsafe_behavior_02_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.5436,"{""active"": true, ""amount"": 33366, ""balance"": 206147, ""call_ok"": true, ""limit"": 47098, ""owner_zero"": false, ""sender_owner"": false, ""total"": 174481}"
2048,4,26472115,crowdfund_unsafe_behavior_03_conditional_state_update,Unsafe,behavior,conditional_state_update,Unknown,0.4523,
2048,4,26472116,campaignvault_safe_01_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,16.3874,
2048,4,26472117,campaignvault_safe_02_extract_internal_function,Safe,safe,extract_internal_function,Safe,17.3016,
2048,4,26472118,campaignvault_safe_03_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,17.5575,
2048,4,26472119,campaignvault_unsafe_behavior_01_conditional_event,Unsafe,behavior,conditional_event,Unknown,0.4307,
2048,4,26472120,campaignvault_unsafe_behavior_02_revert_data_change,Unsafe,behavior,revert_data_change,Safe,16.8563,
2048,4,26472121,campaignvault_unsafe_behavior_03_unsupported_hash_return,Unsafe,behavior,unsupported_hash_return,Unknown,0.5205,
2048,4,26472122,markethub_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
2048,4,26472123,markethub_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,19.0101,
2048,4,26472124,markethub_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,18.6442,
2048,4,26472125,markethub_unsafe_behavior_01_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.6341,"{""active"": true, ""amount"": 35140, ""balance"": 395022, ""call_ok"": false, ""limit"": 50835, ""owner_zero"": true, ""sender_owner"": true, ""total"": 321702}"
2048,4,26472126,markethub_unsafe_behavior_02_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,16.558,
2048,4,26472127,markethub_unsafe_behavior_03_omit_state_update,Unsafe,behavior,omit_state_update,Unsafe,0.5577,"{""active"": true, ""amount"": 3892, ""balance"": 886389, ""call_ok"": false, ""limit"": 18461, ""owner_zero"": false, ""sender_owner"": false, ""total"": 285438}"
2048,4,26472128,listingmarket_safe_01_add_function,Safe,safe,add_function,Safe,0.0,
2048,4,26472129,listingmarket_safe_02_add_event,Safe,safe,add_event,Safe,0.0,
2048,4,26472130,listingmarket_safe_03_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
2048,4,26472131,listingmarket_unsafe_behavior_01_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.4891,"{""active"": true, ""amount"": 2435, ""balance"": 103114, ""call_ok"": true, ""limit"": 17023, ""owner_zero"": false, ""sender_owner"": false, ""total"": 23239}"
2048,4,26472132,listingmarket_unsafe_behavior_02_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.6024,"{""active"": true, ""amount"": 31810, ""balance"": 208725, ""call_ok"": true, ""limit"": 48412, ""owner_zero"": false, ""sender_owner"": false, ""total"": 979480}"
2048,4,26472133,listingmarket_unsafe_behavior_03_omit_event,Unsafe,behavior,omit_event,Unsafe,0.446,"{""active"": true, ""amount"": 909, ""balance"": 701492, ""call_ok"": true, ""limit"": 31317, ""owner_zero"": true, ""sender_owner"": false, ""total"": 116769}"
2048,4,26472134,rewardpool_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
2048,4,26472135,rewardpool_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
2048,4,26472136,rewardpool_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
2048,4,26472137,rewardpool_unsafe_behavior_01_remove_require,Unsafe,behavior,remove_require,Unsafe,0.4667,"{""active"": false, ""amount"": 34628, ""balance"": 882112, ""call_ok"": false, ""limit"": 45066, ""owner_zero"": true, ""sender_owner"": false, ""total"": 524501}"
2048,4,26472138,rewardpool_unsafe_behavior_02_change_revert_condition,Unsafe,behavior,change_revert_condition,Unsafe,0.5056,"{""active"": true, ""amount"": 53849, ""balance"": 571687, ""call_ok"": false, ""limit"": 53500, ""owner_zero"": false, ""sender_owner"": true, ""total"": 764719}"
2048,4,26472139,rewardpool_unsafe_behavior_03_remove_access_modifier,Unsafe,behavior,remove_access_modifier,Unsafe,0.471,"{""active"": true, ""amount"": 30994, ""balance"": 833498, ""call_ok"": true, ""limit"": 3251, ""owner_zero"": false, ""sender_owner"": false, ""total"": 961797}"
2048,4,26472140,incentivevault_safe_01_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,15.1168,
2048,4,26472141,incentivevault_safe_02_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,17.2506,
2048,4,26472142,incentivevault_safe_03_consume_storage_gap,Safe,safe,consume_storage_gap,Safe,0.0,
2048,4,26472143,incentivevault_unsafe_behavior_01_change_call_recipient,Unsafe,behavior,change_call_recipient,Unsafe,0.5096,"{""active"": false, ""amount"": 60357, ""balance"": 547056, ""call_ok"": true, ""limit"": 40145, ""owner_zero"": false, ""sender_owner"": true, ""total"": 772013}"
2048,4,26472144,incentivevault_unsafe_behavior_02_external_call_order_change,Unsafe,behavior,external_call_order_change,Unsafe,0.5264,"{""active"": true, ""amount"": 35181, ""balance"": 87281, ""call_ok"": true, ""limit"": 35838, ""owner_zero"": true, ""sender_owner"": true, ""total"": 786835}"
2048,4,26472145,incentivevault_unsafe_behavior_03_success_to_revert,Unsafe,behavior,success_to_revert,Unsafe,0.5263,"{""active"": true, ""amount"": 29466, ""balance"": 855184, ""call_ok"": true, ""limit"": 65320, ""owner_zero"": true, ""sender_owner"": true, ""total"": 238256}"
2048,5,26572026,tokenledger_safe_01_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
2048,5,26572027,tokenledger_safe_02_add_function,Safe,safe,add_function,Safe,0.0,
2048,5,26572028,tokenledger_safe_03_add_event,Safe,safe,add_event,Safe,0.0,
2048,5,26572029,tokenledger_unsafe_behavior_01_arithmetic_operator_change,Unsafe,behavior,arithmetic_operator_change,Unsafe,0.4665,"{""active"": true, ""amount"": 3371, ""balance"": 126216, ""call_ok"": false, ""limit"": 62506, ""owner_zero"": true, ""sender_owner"": true, ""total"": 762730}"
2048,5,26572030,tokenledger_unsafe_behavior_02_comparison_operator_change,Unsafe,behavior,comparison_operator_change,Safe,18.1898,
2048,5,26572031,tokenledger_unsafe_behavior_03_omit_state_update,Unsafe,behavior,omit_state_update,Unsafe,0.5157,"{""active"": true, ""amount"": 1173, ""balance"": 151609, ""call_ok"": false, ""limit"": 13249, ""owner_zero"": true, ""sender_owner"": false, ""total"": 793434}"
2048,5,26572032,tokenrewards_safe_01_rename_internal_state_variable,Safe,safe,rename_internal_state_variable,Safe,0.0,
2048,5,26572033,tokenrewards_safe_02_rename_local_variable,Safe,safe,rename_local_variable,Safe,19.3199,
2048,5,26572034,tokenrewards_safe_03_equivalent_expression_refactor,Safe,safe,equivalent_expression_refactor,Safe,19.1511,
2048,5,26572035,tokenrewards_unsafe_behavior_01_wrong_state_variable,Unsafe,behavior,wrong_state_variable,Unsafe,0.5551,"{""active"": true, ""amount"": 15393, ""balance"": 1020847, ""call_ok"": false, ""limit"": 29789, ""owner_zero"": false, ""sender_owner"": true, ""total"": 1031921}"
2048,5,26572036,tokenrewards_unsafe_behavior_02_return_value_change,Unsafe,behavior,return_value_change,Unsafe,0.4736,"{""active"": true, ""amount"": 8813, ""balance"": 728355, ""call_ok"": false, ""limit"": 31985, ""owner_zero"": false, ""sender_owner"": true, ""total"": 352692}"
2048,5,26572037,tokenrewards_unsafe_behavior_03_omit_event,Unsafe,behavior,omit_event,Unsafe,0.4594,"{""active"": true, ""amount"": 18619, ""balance"": 215757, ""call_ok"": false, ""limit"": 38490, ""owner_zero"": false, ""sender_owner"": false, ""total"": 306224}"
2048,5,26572038,vaultguard_safe_01_extract_internal_function,Safe,safe,extract_internal_function,Safe,18.1516,
2048,5,26572039,vaultguard_safe_02_commute_independent_writes,Safe,safe,commute_independent_writes,Safe,17.3097,
2048,5,26572040,vaultguard_safe_03_valid_domain_guard,Safe,safe,valid_domain_guard,Safe,16.8454,
2048,5,26572041,vaultguard_unsafe_behavior_01_remove_require,Unsafe,behavior,remove_require,Unsafe,0.5292,"{""active"": false, ""amount"": 12982, ""balance"": 1011005, ""call_ok"": false, ""limit"": 60752, ""owner_zero"": false, ""sender_owner"": false, ""total"": 199000}"
2048,5,26572042,vaultguard_unsafe_behavior_02_change_revert_condition,Unsafe,behavior,change_revert_condition,Unsafe,0.5156,"{""active"": true, ""amount"": 63250, ""balance"": 20004, ""call_ok"": false, ""limit"": 29158, ""owner_zero"": false, ""sender_owner"": false, ""total"": 828550}"
2048,5,26572043,vaultguard_unsafe_behavior_03_remove_access_modifier,Unsafe,behavior,remove_access_modifier,Unsafe,0.4708,"{""active"": true, ""amount"": 14772, ""balance"": 65285, ""call_ok"": true, ""limit"": 42744, ""owner_zero"": true, ""sender_owner"": false, ""total"": 812577}"
2048,5,26572044,yieldvault_safe_01_consume_storage_gap,Safe,safe,consume_storage_gap,Safe,0.0,
2048,5,26572045,yieldvault_safe_02_append_state_variable,Safe,safe,append_state_variable,Safe,0.0,
2048,5,26572046,yieldvault_safe_03_add_function,Safe,safe,add_function,Safe,0.0,
